,Q0,Q1,Y,pred
77,0.3454914391040802,0.5485302209854126,1,1
78,0.3447038531303406,0.5681045651435852,1,1
79,0.3407587707042694,0.5773701667785645,0,1
80,0.34544670581817627,0.5762975811958313,1,1
81,0.3480072021484375,0.554347574710846,0,1
82,0.3383069336414337,0.5550150871276855,1,1
83,0.358257919549942,0.5447278022766113,0,1
84,0.3478336036205292,0.5596233010292053,0,1
85,0.3372528553009033,0.5635992884635925,1,1
86,0.3394704759120941,0.5581061840057373,1,1
87,0.34541526436805725,0.5876612663269043,0,1
88,0.33228403329849243,0.5879372358322144,0,1
89,0.33606722950935364,0.5691295266151428,1,1
90,0.3285251259803772,0.5615917444229126,1,1
91,0.33240485191345215,0.5646694302558899,0,1
92,0.35167157649993896,0.5754252672195435,1,1
93,0.34593600034713745,0.5594543814659119,0,1
94,0.3532717525959015,0.5345321297645569,0,1
95,0.33290940523147583,0.5945634245872498,1,1
96,0.3516242206096649,0.5650697946548462,1,1
97,0.33138346672058105,0.5545443296432495,1,1
98,0.33271148800849915,0.583525538444519,1,1
99,0.3374556005001068,0.5808292031288147,1,1
100,0.33638501167297363,0.5734572410583496,1,1
101,0.3399795591831207,0.5592132806777954,0,1
102,0.3360721468925476,0.5604698657989502,0,1
103,0.33610066771507263,0.5774722695350647,1,1
104,0.3429889380931854,0.5621345043182373,1,1
105,0.33747756481170654,0.5697093605995178,0,1
106,0.3309972286224365,0.5720157027244568,0,1
107,0.35223567485809326,0.5710734724998474,1,1
108,0.3358568847179413,0.5630621314048767,0,1
109,0.32593074440956116,0.5633171200752258,0,1
110,0.33586281538009644,0.5860433578491211,0,1
111,0.3367719054222107,0.5692259073257446,1,1
112,0.32848960161209106,0.5863030552864075,0,1
113,0.3405453562736511,0.5765426754951477,1,1
114,0.3381545841693878,0.5647407174110413,0,1
115,0.32745540142059326,0.5764890313148499,0,1
116,0.33757123351097107,0.5585601925849915,0,1
117,0.3520786166191101,0.5492627024650574,1,1
118,0.3399886190891266,0.5587896108627319,0,1
119,0.3434774875640869,0.5458573698997498,1,1
120,0.34435054659843445,0.5659844875335693,0,1
121,0.3355894684791565,0.5799190402030945,1,1
122,0.3375667333602905,0.5614070296287537,1,1
123,0.3394240736961365,0.5639694929122925,0,1
124,0.34202852845191956,0.5503078103065491,0,1
125,0.32959499955177307,0.5680684447288513,1,1
126,0.3385538160800934,0.5563568472862244,0,1
127,0.33861279487609863,0.5719176530838013,0,1
128,0.3437785506248474,0.545086681842804,1,1
129,0.3432238698005676,0.5552383065223694,0,1
130,0.3387857675552368,0.5582433342933655,0,1
131,0.35444918274879456,0.5539443492889404,0,1
132,0.3341640532016754,0.576622724533081,0,1
133,0.34109315276145935,0.5769309401512146,0,1
134,0.3395877182483673,0.5456309914588928,0,1
135,0.34024474024772644,0.582098126411438,0,1
136,0.3460889756679535,0.5493574738502502,1,1
137,0.3536103367805481,0.5532578229904175,1,1
138,0.3670368492603302,0.5620598196983337,0,1
139,0.34132617712020874,0.5515000820159912,0,1
140,0.3512660562992096,0.5575149059295654,1,1
141,0.3353063464164734,0.5552628040313721,0,1
142,0.34197619557380676,0.5616101026535034,1,1
143,0.34649530053138733,0.5462818741798401,1,1
144,0.3362863063812256,0.5744462013244629,1,1
145,0.34195080399513245,0.5558573007583618,1,1
146,0.3372049331665039,0.5635942816734314,1,1
147,0.3489857614040375,0.5617905259132385,0,1
148,0.3434204161167145,0.5693866014480591,0,1
149,0.3436627686023712,0.5651466250419617,0,1
150,0.3410229980945587,0.5607636570930481,1,1
151,0.34118083119392395,0.565593421459198,1,1
152,0.33542492985725403,0.5457530617713928,1,1
153,0.351504921913147,0.5576896071434021,0,1
154,0.35778602957725525,0.5517080426216125,0,1
155,0.326593279838562,0.5724883079528809,0,1
156,0.34549927711486816,0.5620142221450806,1,1
157,0.3509255647659302,0.5689839124679565,1,1
158,0.3477250039577484,0.5683144927024841,0,1
159,0.34697848558425903,0.5675112009048462,0,1
160,0.3395509719848633,0.5706988573074341,0,1
161,0.3477162718772888,0.5625151991844177,0,1
162,0.33864644169807434,0.5525139570236206,0,1
163,0.34422948956489563,0.5566834807395935,1,1
164,0.3492455780506134,0.5554328560829163,0,1
165,0.3476710319519043,0.5622844696044922,1,1
166,0.33961769938468933,0.5675435662269592,0,1
167,0.3516552448272705,0.5547820925712585,0,1
168,0.35271504521369934,0.5499581098556519,0,1
169,0.35335206985473633,0.5667635798454285,1,1
170,0.34906548261642456,0.5616440176963806,1,1
171,0.33331871032714844,0.5734466314315796,0,1
172,0.35887742042541504,0.560174822807312,1,1
173,0.36042919754981995,0.5556612610816956,1,1
174,0.36043158173561096,0.5555741786956787,0,1
175,0.3446538746356964,0.5586063861846924,0,1
176,0.3420804440975189,0.5653201341629028,0,1
177,0.33067587018013,0.5692030191421509,1,1
178,0.3434840440750122,0.5529810190200806,0,1
179,0.3388747274875641,0.5823755264282227,1,1
180,0.3366316258907318,0.5694444179534912,1,1
181,0.34617242217063904,0.5732894539833069,0,1
182,0.36105766892433167,0.5687471032142639,0,1
183,0.35174742341041565,0.5658658146858215,1,1
184,0.34556353092193604,0.5412151217460632,1,1
185,0.3387230634689331,0.5655360221862793,1,1
186,0.3521292209625244,0.5556364059448242,0,1
187,0.3437708616256714,0.565464437007904,1,1
188,0.3455909490585327,0.554547131061554,1,1
189,0.34181860089302063,0.5860203504562378,1,1
190,0.34284645318984985,0.5816439986228943,1,1
191,0.35057055950164795,0.5667502284049988,0,1
192,0.35904020071029663,0.5715474486351013,1,1
193,0.3600991666316986,0.5638656616210938,0,1
194,0.34637099504470825,0.5765593647956848,1,1
195,0.33706462383270264,0.5920329689979553,1,1
196,0.32911691069602966,0.571304440498352,0,1
197,0.3406444787979126,0.5867061018943787,1,1
198,0.34196463227272034,0.5582450032234192,0,1
199,0.34594014286994934,0.5908147692680359,1,1
200,0.34725743532180786,0.5710272789001465,0,1
201,0.35401451587677,0.5668835639953613,1,1
202,0.35648947954177856,0.5664889216423035,1,1
203,0.3628602623939514,0.5551522374153137,0,1
204,0.33054590225219727,0.5580422878265381,1,1
205,0.3419133722782135,0.5553637742996216,0,1
206,0.34405073523521423,0.5571142435073853,1,1
207,0.34755197167396545,0.5595061182975769,0,1
208,0.33910316228866577,0.5577788352966309,0,1
209,0.3517198860645294,0.5487265586853027,0,1
210,0.3585614562034607,0.5592880845069885,1,1
211,0.33317455649375916,0.5712124705314636,0,1
212,0.3448226749897003,0.5659822225570679,0,1
213,0.3414957821369171,0.5733599662780762,1,1
214,0.3463783860206604,0.5597602725028992,1,1
215,0.35290658473968506,0.561637282371521,0,1
216,0.34499120712280273,0.5905510187149048,0,1
217,0.3597790598869324,0.5757068991661072,1,1
218,0.3346826434135437,0.5819520354270935,1,1
219,0.33421775698661804,0.5745622515678406,0,1
220,0.3487018346786499,0.5603285431861877,1,1
221,0.3479670286178589,0.5655155777931213,1,1
222,0.3388107419013977,0.5790790915489197,0,1
223,0.340315043926239,0.5646998882293701,1,1
224,0.33523982763290405,0.5678666830062866,1,1
225,0.35623764991760254,0.5890436768531799,0,1
226,0.3539084792137146,0.5626212954521179,1,1
227,0.34294095635414124,0.5687800645828247,0,1
228,0.34853026270866394,0.555598258972168,0,1
229,0.3433860242366791,0.5570991039276123,0,1
230,0.3499613404273987,0.5606938004493713,1,1
231,0.34727904200553894,0.5672141909599304,0,1
232,0.3472207486629486,0.5530241131782532,1,1
233,0.35286837816238403,0.5533730983734131,0,1
234,0.3576444387435913,0.5471168160438538,0,1
235,0.3407309949398041,0.554435670375824,0,1
236,0.3442072868347168,0.565087080001831,0,1
237,0.3385719656944275,0.5652328133583069,0,1
238,0.3413781225681305,0.5503392815589905,1,1
239,0.33295899629592896,0.5579814910888672,0,1
240,0.33902373909950256,0.5881766080856323,1,1
241,0.35954591631889343,0.5687472820281982,0,1
242,0.345300555229187,0.5460905432701111,1,1
243,0.33178257942199707,0.5634580850601196,0,1
244,0.34251707792282104,0.5561975836753845,1,1
245,0.33814576268196106,0.5552393794059753,0,1
246,0.34230348467826843,0.5756812691688538,1,1
247,0.3455576002597809,0.5638761520385742,0,1
248,0.3546217083930969,0.5941665768623352,0,1
249,0.3462831377983093,0.5845860242843628,1,1
250,0.34942427277565,0.5585991144180298,1,1
251,0.32641324400901794,0.5799244046211243,1,1
252,0.349369615316391,0.5626667737960815,0,1
253,0.3450702726840973,0.5803101062774658,1,1
254,0.3491944670677185,0.561164140701294,0,1
255,0.3531274199485779,0.5621820092201233,1,1
256,0.34293922781944275,0.570831298828125,0,1
257,0.3418719172477722,0.5577987432479858,1,1
258,0.3310028314590454,0.5953080654144287,0,1
259,0.33676302433013916,0.5892164707183838,0,1
260,0.33857396245002747,0.5536009073257446,0,1
261,0.33619457483291626,0.5666353702545166,1,1
262,0.3438328504562378,0.5537667274475098,0,1
263,0.3361937403678894,0.5634917616844177,0,1
264,0.33687612414360046,0.5546456575393677,0,1
265,0.349141001701355,0.556318998336792,1,1
266,0.3424782454967499,0.5668137073516846,0,1
267,0.3532088100910187,0.5617867112159729,0,1
268,0.3426884710788727,0.5620251893997192,0,1
269,0.34740540385246277,0.5671273469924927,1,1
270,0.3610577881336212,0.5416027903556824,1,1
271,0.34161457419395447,0.5640671253204346,1,1
272,0.34749501943588257,0.5633256435394287,0,1
273,0.3468404710292816,0.5955337285995483,0,1
274,0.3499237298965454,0.5898077487945557,0,1
275,0.3565886914730072,0.5723917484283447,1,1
276,0.34087687730789185,0.5855841636657715,1,1
277,0.34093281626701355,0.6051009297370911,1,1
278,0.3438272178173065,0.5687248110771179,1,1
279,0.34654396772384644,0.5682660937309265,0,1
280,0.3437759280204773,0.5581809282302856,0,1
281,0.3462297320365906,0.5513262748718262,1,1
282,0.3504219949245453,0.560645580291748,1,1
283,0.34497907757759094,0.5764724612236023,0,1
284,0.3426138758659363,0.5695180892944336,1,1
285,0.3419061303138733,0.5563524961471558,0,1
286,0.3373637795448303,0.5627528429031372,1,1
287,0.3426513671875,0.5671782493591309,1,1
288,0.3464251160621643,0.5780466198921204,1,1
289,0.34896183013916016,0.5628896951675415,1,1
290,0.3475950360298157,0.5539425015449524,1,1
291,0.33830559253692627,0.5946291089057922,0,1
292,0.32900333404541016,0.5753080248832703,0,1
293,0.35713866353034973,0.5823347568511963,1,1
294,0.3481576442718506,0.5945066213607788,1,1
295,0.3346575200557709,0.5700770616531372,1,1
296,0.3406599164009094,0.5455211997032166,1,1
297,0.3564545512199402,0.5874230265617371,0,1
298,0.3477115035057068,0.5520047545433044,0,1
299,0.3463898003101349,0.5585820078849792,0,1
300,0.3405084013938904,0.5564343929290771,1,1
301,0.3369373083114624,0.5619559288024902,0,1
302,0.34274613857269287,0.5721041560173035,0,1
303,0.3434329926967621,0.5729681849479675,1,1
304,0.342141717672348,0.5484717488288879,0,1
305,0.3274344503879547,0.5555208921432495,0,1
306,0.33910033106803894,0.5724350214004517,0,1
307,0.33851373195648193,0.557726263999939,0,1
308,0.34003546833992004,0.5495877861976624,0,1
309,0.3415076732635498,0.5516213774681091,1,1
310,0.34695491194725037,0.5528032779693604,1,1
311,0.3451673984527588,0.552666425704956,1,1
312,0.33602097630500793,0.5612713098526001,1,1
313,0.3392658829689026,0.5565073490142822,0,1
314,0.34771278500556946,0.5647881627082825,1,1
315,0.3506010174751282,0.566615104675293,0,1
316,0.3452097177505493,0.5810010433197021,1,1
317,0.348110556602478,0.5807725787162781,0,1
318,0.342366486787796,0.5892691612243652,1,1
319,0.3563880920410156,0.5786994099617004,1,1
320,0.3239411413669586,0.5800477862358093,0,1
321,0.35212942957878113,0.5589388012886047,1,1
322,0.34158802032470703,0.5513702630996704,0,1
323,0.3418462872505188,0.5699350833892822,0,1
324,0.3338027894496918,0.5686381459236145,1,1
325,0.334879994392395,0.5562974214553833,0,1
326,0.35543113946914673,0.5630462169647217,0,1
327,0.36502256989479065,0.5712757110595703,0,1
328,0.353621244430542,0.5685647130012512,1,1
329,0.3482644557952881,0.5643013119697571,1,1
330,0.3450309932231903,0.5498363375663757,0,1
331,0.3409278690814972,0.558236300945282,0,1
332,0.3485679626464844,0.5674437880516052,1,1
333,0.3350701928138733,0.5553649663925171,1,1
334,0.3403688967227936,0.5632209777832031,1,1
335,0.3436465859413147,0.5668688416481018,1,1
336,0.3424135446548462,0.5447052717208862,0,1
337,0.3393568694591522,0.5741121172904968,0,1
338,0.33992698788642883,0.5624741315841675,1,1
339,0.3362692594528198,0.5702583193778992,0,1
340,0.3351413607597351,0.5610134601593018,1,1
341,0.34625744819641113,0.5558000802993774,0,1
342,0.3475813865661621,0.5714890360832214,1,1
343,0.3500196635723114,0.5511105060577393,0,1
344,0.34794777631759644,0.5587028861045837,1,1
345,0.3340206444263458,0.5838106870651245,1,1
346,0.3338639736175537,0.5837934613227844,0,1
347,0.3419853746891022,0.561475932598114,1,1
348,0.3447878956794739,0.5501080751419067,0,1
349,0.34769052267074585,0.569003164768219,0,1
350,0.3408491015434265,0.5597188472747803,1,1
351,0.34004920721054077,0.5586494207382202,1,1
352,0.3428330719470978,0.5701190233230591,0,1
353,0.34482479095458984,0.5605013370513916,1,1
354,0.34409329295158386,0.5917196273803711,1,1
355,0.35965123772621155,0.5885800719261169,1,1
356,0.3412095606327057,0.5575728416442871,1,1
357,0.3404630124568939,0.56461501121521,1,1
358,0.3466583788394928,0.5617749094963074,1,1
359,0.3546256422996521,0.5529184341430664,1,1
360,0.3378852307796478,0.5477319359779358,1,1
361,0.3423316776752472,0.5567207932472229,1,1
362,0.34952160716056824,0.5570070147514343,0,1
363,0.33480599522590637,0.5638317465782166,1,1
364,0.34908658266067505,0.5670592188835144,1,1
365,0.32934826612472534,0.567548930644989,1,1
366,0.3365047574043274,0.5615206360816956,1,1
367,0.3401479125022888,0.5723186135292053,1,1
368,0.3481143116950989,0.5660362839698792,0,1
369,0.3542667329311371,0.5565263032913208,0,1
370,0.34441497921943665,0.5565018653869629,0,1
371,0.3370497226715088,0.5592241287231445,1,1
372,0.34078291058540344,0.5759742259979248,1,1
373,0.34686845541000366,0.5697226524353027,1,1
374,0.3558938801288605,0.5587398409843445,1,1
375,0.3541660010814667,0.5467554926872253,1,1
376,0.3542060852050781,0.5554222464561462,1,1
377,0.3433249592781067,0.5609867572784424,1,1
378,0.35013657808303833,0.559275209903717,0,1
379,0.33914420008659363,0.5694296956062317,1,1
380,0.3369619846343994,0.5469397902488708,0,1
381,0.3446778953075409,0.5640210509300232,1,1
382,0.345551997423172,0.5707930326461792,0,1
383,0.3425586223602295,0.5604261755943298,1,1
384,0.35104116797447205,0.5547919869422913,1,1
385,0.33166730403900146,0.5593345761299133,0,1
386,0.34885385632514954,0.5516255497932434,0,1
387,0.3377489745616913,0.5718644857406616,1,1
388,0.3384808897972107,0.5792031288146973,1,1
389,0.3307579457759857,0.5683599710464478,0,1
390,0.34742501378059387,0.5542215704917908,1,1
391,0.3312946557998657,0.5690464377403259,0,1
392,0.3306388556957245,0.5775344371795654,1,1
393,0.3414774537086487,0.5557048916816711,1,1
394,0.33615949749946594,0.5714846253395081,0,1
395,0.333629310131073,0.5674031972885132,0,1
396,0.3411966860294342,0.5483793020248413,1,1
397,0.3322535753250122,0.5690209269523621,1,1
398,0.33697542548179626,0.5429688096046448,0,1
399,0.34520891308784485,0.5566193461418152,0,1
400,0.33682337403297424,0.5524889230728149,1,1
401,0.3392348885536194,0.5595359206199646,1,1
402,0.34148624539375305,0.5465871691703796,1,1
403,0.3403902053833008,0.564428448677063,1,1
404,0.34648287296295166,0.5589971542358398,1,1
405,0.3484244644641876,0.5514084100723267,0,1
406,0.33606719970703125,0.5709840059280396,1,1
407,0.3483435809612274,0.563421368598938,1,1
408,0.33965298533439636,0.5332739949226379,0,1
409,0.3457297384738922,0.5778657793998718,0,1
410,0.3392769694328308,0.5623889565467834,0,1
411,0.34326034784317017,0.5400626063346863,0,1
412,0.3406313359737396,0.5820466876029968,0,1
413,0.3505859076976776,0.5575012564659119,1,1
414,0.3324750065803528,0.5760774612426758,1,1
415,0.33951953053474426,0.5760847926139832,1,1
416,0.3451381027698517,0.5597385764122009,0,1
417,0.3350125849246979,0.5741360187530518,1,1
418,0.33790284395217896,0.5487139821052551,0,1
419,0.3406335711479187,0.5643444061279297,0,1
420,0.3532433807849884,0.5547348260879517,0,1
421,0.3358086943626404,0.5750135183334351,1,1
422,0.34715157747268677,0.5603148937225342,1,1
423,0.344714492559433,0.5542904138565063,1,1
424,0.3334570825099945,0.5776094198226929,1,1
425,0.3306165635585785,0.5701035261154175,0,1
426,0.3451835513114929,0.5601217150688171,1,1
427,0.33545982837677,0.5598898530006409,0,1
428,0.3433524966239929,0.5499349236488342,0,1
429,0.3431931734085083,0.5548616647720337,0,1
430,0.3468737304210663,0.5471394062042236,1,1
431,0.3389491140842438,0.5709109306335449,1,1
432,0.33650556206703186,0.565533459186554,1,1
433,0.3501688838005066,0.5649466514587402,1,1
434,0.34526780247688293,0.5549057722091675,1,1
435,0.3450123071670532,0.5595821738243103,1,1
436,0.33660992980003357,0.5679925680160522,1,1
437,0.3375089168548584,0.5646443963050842,1,1
438,0.3490161895751953,0.5618014335632324,0,1
439,0.33881041407585144,0.5505319237709045,0,1
440,0.34475257992744446,0.5549013614654541,0,1
441,0.33923259377479553,0.5638461112976074,1,1
442,0.34169813990592957,0.551636815071106,0,1
443,0.34648919105529785,0.5824596285820007,1,1
444,0.3460143506526947,0.5904214382171631,1,1
445,0.3532628118991852,0.5789604187011719,1,1
446,0.33885425329208374,0.5737956762313843,1,1
447,0.3489694595336914,0.5704591274261475,0,1
448,0.3375410735607147,0.5696162581443787,1,1
449,0.34067854285240173,0.5708233118057251,1,1
450,0.3506857752799988,0.5593436360359192,0,1
451,0.3431236147880554,0.55433589220047,0,1
452,0.3479476869106293,0.5588789582252502,0,1
453,0.3237009644508362,0.5630469918251038,1,1
454,0.35928842425346375,0.559684693813324,0,1
455,0.3414638638496399,0.5634921789169312,1,1
456,0.353726863861084,0.5827103853225708,1,1
457,0.35309821367263794,0.5571383833885193,0,1
458,0.34888142347335815,0.5756013989448547,1,1
459,0.3341696858406067,0.566455066204071,1,1
460,0.3517455458641052,0.55245041847229,0,1
461,0.3666187822818756,0.5513884425163269,0,1
462,0.3391834497451782,0.5723485946655273,1,1
463,0.3411439061164856,0.5590264797210693,1,1
464,0.34453970193862915,0.5783775448799133,0,1
465,0.34507516026496887,0.5539783835411072,0,1
466,0.3446047306060791,0.5790170431137085,0,1
467,0.35323962569236755,0.5698453187942505,1,1
468,0.3311515152454376,0.5868425369262695,1,1
469,0.341218501329422,0.5786986947059631,1,1
470,0.3472762405872345,0.571373462677002,1,1
471,0.33495280146598816,0.5733731389045715,0,1
472,0.34720686078071594,0.5711497068405151,0,1
473,0.3481685221195221,0.585137128829956,1,1
474,0.35792508721351624,0.570542573928833,0,1
475,0.3502997159957886,0.5895566940307617,0,1
476,0.34329134225845337,0.5714977383613586,1,1
477,0.34693586826324463,0.577130913734436,1,1
478,0.34520357847213745,0.572737991809845,0,1
479,0.33903130888938904,0.5528997182846069,1,1
480,0.34251371026039124,0.5526753664016724,1,1
481,0.3385939598083496,0.5651659369468689,0,1
482,0.331061452627182,0.5575684905052185,0,1
483,0.3531360626220703,0.5358343720436096,1,1
484,0.34162387251853943,0.573140561580658,1,1
485,0.33402952551841736,0.5872182846069336,0,1
486,0.3469707667827606,0.5782657861709595,0,1
487,0.34524601697921753,0.5892180800437927,1,1
488,0.3355589210987091,0.571428656578064,0,1
489,0.33070337772369385,0.565167248249054,0,1
490,0.33588820695877075,0.5647491812705994,0,1
491,0.33496737480163574,0.5652854442596436,0,1
492,0.33575621247291565,0.5683432221412659,1,1
493,0.3327616751194,0.5774872899055481,0,1
494,0.3469759523868561,0.5790762305259705,1,1
495,0.3527683615684509,0.5842050909996033,1,1
496,0.3425654470920563,0.5744668841362,1,1
497,0.33998510241508484,0.5746541023254395,1,1
498,0.33847925066947937,0.5829306244850159,1,1
499,0.34734800457954407,0.5447970032691956,1,1
500,0.34628042578697205,0.5649763345718384,0,1
501,0.35372769832611084,0.5639655590057373,0,1
502,0.345535546541214,0.5646721720695496,0,1
503,0.3492521047592163,0.5520142912864685,0,1
504,0.35093265771865845,0.5611570477485657,1,1
505,0.3457542061805725,0.5575879812240601,1,1
506,0.3361806571483612,0.5670560002326965,1,1
507,0.3358537554740906,0.5711554288864136,1,1
508,0.3371599018573761,0.569758951663971,0,1
509,0.34666603803634644,0.5747860670089722,0,1
510,0.34479203820228577,0.5760228633880615,0,1
511,0.3454340994358063,0.5703577399253845,0,1
512,0.3431479334831238,0.5633010864257812,1,1
513,0.34222325682640076,0.5772467851638794,1,1
514,0.3363339602947235,0.5563246607780457,0,1
515,0.33754411339759827,0.5880621671676636,0,1
516,0.3432384431362152,0.5593531727790833,1,1
517,0.3400300443172455,0.5594249963760376,1,1
518,0.3423723876476288,0.5576729774475098,1,1
519,0.34775546193122864,0.5779430270195007,0,1
520,0.331653892993927,0.5733230113983154,1,1
521,0.3422866761684418,0.5880339741706848,0,1
522,0.3513442575931549,0.544691264629364,0,1
523,0.34342482686042786,0.5771660208702087,1,1
524,0.3491978943347931,0.5696778893470764,1,1
525,0.3458082675933838,0.5809951424598694,0,1
526,0.346488893032074,0.5588759183883667,1,1
527,0.3507826626300812,0.5426849722862244,1,1
528,0.34756582975387573,0.5613597631454468,1,1
529,0.3403974771499634,0.5828982591629028,0,1
530,0.3615637719631195,0.5421597957611084,0,1
531,0.3393772542476654,0.552832841873169,1,1
532,0.3362784683704376,0.5842538475990295,1,1
533,0.35602664947509766,0.5847436189651489,1,1
534,0.33784934878349304,0.5729619860649109,1,1
535,0.3416924774646759,0.5705965161323547,0,1
536,0.33391073346138,0.570726215839386,1,1
537,0.3502946197986603,0.5640602707862854,1,1
538,0.33667320013046265,0.5907095670700073,1,1
539,0.33883392810821533,0.5705787539482117,0,1
540,0.34443721175193787,0.5822187066078186,1,1
541,0.3409101068973541,0.5778293013572693,1,1
542,0.3473781943321228,0.5555609464645386,0,1
543,0.3427281081676483,0.565371572971344,0,1
544,0.34265050292015076,0.5922058820724487,0,1
545,0.3431274890899658,0.5691980123519897,0,1
546,0.3310438096523285,0.5701398849487305,0,1
547,0.33155086636543274,0.5765410661697388,0,1
548,0.34591057896614075,0.5888028144836426,1,1
549,0.3465631902217865,0.5801025032997131,1,1
550,0.3527301251888275,0.5680797100067139,1,1
551,0.3451763987541199,0.5702704191207886,1,1
552,0.3488559126853943,0.5844606161117554,1,1
553,0.3423285484313965,0.6012580394744873,1,1
554,0.34167543053627014,0.5766964554786682,0,1
555,0.3445046544075012,0.5626341700553894,1,1
556,0.3482729196548462,0.5766810178756714,1,1
557,0.3360004425048828,0.5887386798858643,1,1
558,0.3565024733543396,0.5620944499969482,0,1
559,0.34817570447921753,0.5490396618843079,1,1
560,0.3491568863391876,0.5521854162216187,0,1
561,0.3489900231361389,0.5645710229873657,0,1
562,0.3401864767074585,0.5542480945587158,0,1
563,0.3375166952610016,0.5617262721061707,1,1
564,0.3439484238624573,0.5489048957824707,0,1
565,0.33449509739875793,0.5727323293685913,0,1
566,0.33374732732772827,0.5595673322677612,0,1
567,0.3364570140838623,0.5691631436347961,0,1
568,0.3332640826702118,0.5661384463310242,0,1
569,0.3349522352218628,0.5767579078674316,0,1
570,0.3459174335002899,0.5755980610847473,0,1
571,0.33306625485420227,0.5668436288833618,1,1
572,0.3306647539138794,0.5763198733329773,1,1
573,0.32658204436302185,0.577106773853302,0,1
574,0.33990398049354553,0.5656639933586121,1,1
575,0.33291301131248474,0.5710729956626892,1,1
576,0.34199780225753784,0.5643435716629028,0,1
577,0.3356226086616516,0.5596418976783752,0,1
578,0.3439839482307434,0.5589739680290222,1,1
579,0.367201566696167,0.5588048100471497,0,1
580,0.3405519723892212,0.5764272809028625,0,1
581,0.3420524299144745,0.5394807457923889,0,1
582,0.3396787643432617,0.5526998043060303,0,1
583,0.3422456681728363,0.5556511878967285,0,1
584,0.3495335876941681,0.569307804107666,0,1
585,0.3631058633327484,0.542546808719635,0,1
