exp_name,seed,model_name,batch_size,epochs,ATE,desc,treatment_column,confounds_column,ATE_unadjusted,ATE_adjusted
exp17,5000,timm/eva02_tiny_patch14_224.mim_in22k,32,3,-0.033126839726182376,/root/graduation_thetis/causal-bert-pytorch/input/modelinput/shoclo_T-boost/ShoesCloth_contains_text_t0.8c10.0_noise0.5_1221-T_boost.csv,T_proxy,contains_text,-0.11066695240986679,-0.07737378547879642
exp18,5000,timm/eva02_tiny_patch14_224.mim_in22k,32,3,0.0034504310703162306,/root/graduation_thetis/causal-bert-pytorch/input/modelinput/shoclo_T-boost/ShoesCloth_contains_text_t0.8c0.8_noise0.5_1221-T_boost.csv,T_proxy,contains_text,-0.14617526183216234,-0.13355803602530286
exp19,6000,timm/eva02_tiny_patch14_224.mim_in22k,32,3,-0.022437846806706293,/root/graduation_thetis/causal-bert-pytorch/input/modelinput/shoclo_T-boost/ShoesCloth_contains_text_t0.8c10.0_noise0.5_1221-T_boost.csv,T_proxy,contains_text,-0.11066695240986679,-0.07737378547879642
exp20,6000,timm/eva02_tiny_patch14_224.mim_in22k,32,3,0.013608354243372013,/root/graduation_thetis/causal-bert-pytorch/input/modelinput/shoclo_T-boost/ShoesCloth_contains_text_t0.8c0.8_noise0.5_1221-T_boost.csv,T_proxy,contains_text,-0.14617526183216234,-0.13355803602530286
exp21,42,timm/efficientvit_m2.r224_in1k,32,3,-0.07313510826810483,/root/graduation_thetis/causal-bert-pytorch/input/modelinput/shoclo_T-boost/ShoesCloth_contains_text_t0.8c10.0_noise0.5_1221-T_boost.csv,T_proxy,contains_text,-0.11066695240986679,-0.07737378547879642
exp22,42,timm/efficientvit_m2.r224_in1k,32,3,-0.22202867349614047,/root/graduation_thetis/causal-bert-pytorch/input/modelinput/shoclo_T-boost/ShoesCloth_contains_text_t0.8c0.8_noise0.5_1221-T_boost.csv,T_proxy,contains_text,-0.14617526183216234,-0.13355803602530286
exp23,123,timm/efficientvit_m2.r224_in1k,32,3,0.011121969628661828,/root/graduation_thetis/causal-bert-pytorch/input/modelinput/shoclo_T-boost/ShoesCloth_contains_text_t0.8c10.0_noise0.5_1221-T_boost.csv,T_proxy,contains_text,-0.11066695240986679,-0.07737378547879642
exp24,123,timm/efficientvit_m2.r224_in1k,32,3,-0.051758863294589036,/root/graduation_thetis/causal-bert-pytorch/input/modelinput/shoclo_T-boost/ShoesCloth_contains_text_t0.8c0.8_noise0.5_1221-T_boost.csv,T_proxy,contains_text,-0.14617526183216234,-0.13355803602530286
exp25,456,timm/efficientvit_m2.r224_in1k,32,3,-0.038394287836030126,/root/graduation_thetis/causal-bert-pytorch/input/modelinput/shoclo_T-boost/ShoesCloth_contains_text_t0.8c10.0_noise0.5_1221-T_boost.csv,T_proxy,contains_text,-0.11066695240986679,-0.07737378547879642
exp26,456,timm/efficientvit_m2.r224_in1k,32,3,-0.15176496500656947,/root/graduation_thetis/causal-bert-pytorch/input/modelinput/shoclo_T-boost/ShoesCloth_contains_text_t0.8c0.8_noise0.5_1221-T_boost.csv,T_proxy,contains_text,-0.14617526183216234,-0.13355803602530286
exp27,789,timm/efficientvit_m2.r224_in1k,32,3,-0.05157596383533849,/root/graduation_thetis/causal-bert-pytorch/input/modelinput/shoclo_T-boost/ShoesCloth_contains_text_t0.8c10.0_noise0.5_1221-T_boost.csv,T_proxy,contains_text,-0.11066695240986679,-0.07737378547879642
exp28,789,timm/efficientvit_m2.r224_in1k,32,3,-0.1620108672657186,/root/graduation_thetis/causal-bert-pytorch/input/modelinput/shoclo_T-boost/ShoesCloth_contains_text_t0.8c0.8_noise0.5_1221-T_boost.csv,T_proxy,contains_text,-0.14617526183216234,-0.13355803602530286
exp29,1000,timm/efficientvit_m2.r224_in1k,32,3,-0.054335179260205646,/root/graduation_thetis/causal-bert-pytorch/input/modelinput/shoclo_T-boost/ShoesCloth_contains_text_t0.8c10.0_noise0.5_1221-T_boost.csv,T_proxy,contains_text,-0.11066695240986679,-0.07737378547879642
exp30,1000,timm/efficientvit_m2.r224_in1k,32,3,-0.14062539080134648,/root/graduation_thetis/causal-bert-pytorch/input/modelinput/shoclo_T-boost/ShoesCloth_contains_text_t0.8c0.8_noise0.5_1221-T_boost.csv,T_proxy,contains_text,-0.14617526183216234,-0.13355803602530286
exp31,2000,timm/efficientvit_m2.r224_in1k,32,3,-0.04088482707559377,/root/graduation_thetis/causal-bert-pytorch/input/modelinput/shoclo_T-boost/ShoesCloth_contains_text_t0.8c10.0_noise0.5_1221-T_boost.csv,T_proxy,contains_text,-0.11066695240986679,-0.07737378547879642
exp32,2000,timm/efficientvit_m2.r224_in1k,32,3,-0.07615466647330377,/root/graduation_thetis/causal-bert-pytorch/input/modelinput/shoclo_T-boost/ShoesCloth_contains_text_t0.8c0.8_noise0.5_1221-T_boost.csv,T_proxy,contains_text,-0.14617526183216234,-0.13355803602530286
exp33,3000,timm/efficientvit_m2.r224_in1k,32,3,-0.06656337994077267,/root/graduation_thetis/causal-bert-pytorch/input/modelinput/shoclo_T-boost/ShoesCloth_contains_text_t0.8c10.0_noise0.5_1221-T_boost.csv,T_proxy,contains_text,-0.11066695240986679,-0.07737378547879642
exp34,3000,timm/efficientvit_m2.r224_in1k,32,3,-0.11053682869919935,/root/graduation_thetis/causal-bert-pytorch/input/modelinput/shoclo_T-boost/ShoesCloth_contains_text_t0.8c0.8_noise0.5_1221-T_boost.csv,T_proxy,contains_text,-0.14617526183216234,-0.13355803602530286
exp35,4000,timm/efficientvit_m2.r224_in1k,32,3,-0.1859641575231744,/root/graduation_thetis/causal-bert-pytorch/input/modelinput/shoclo_T-boost/ShoesCloth_contains_text_t0.8c10.0_noise0.5_1221-T_boost.csv,T_proxy,contains_text,-0.11066695240986679,-0.07737378547879642
exp36,4000,timm/efficientvit_m2.r224_in1k,32,3,-0.28299858714388415,/root/graduation_thetis/causal-bert-pytorch/input/modelinput/shoclo_T-boost/ShoesCloth_contains_text_t0.8c0.8_noise0.5_1221-T_boost.csv,T_proxy,contains_text,-0.14617526183216234,-0.13355803602530286
exp37,5000,timm/efficientvit_m2.r224_in1k,32,3,-0.08772990655623403,/root/graduation_thetis/causal-bert-pytorch/input/modelinput/shoclo_T-boost/ShoesCloth_contains_text_t0.8c10.0_noise0.5_1221-T_boost.csv,T_proxy,contains_text,-0.11066695240986679,-0.07737378547879642
exp38,5000,timm/efficientvit_m2.r224_in1k,32,3,-0.1635068951737811,/root/graduation_thetis/causal-bert-pytorch/input/modelinput/shoclo_T-boost/ShoesCloth_contains_text_t0.8c0.8_noise0.5_1221-T_boost.csv,T_proxy,contains_text,-0.14617526183216234,-0.13355803602530286
exp39,6000,timm/efficientvit_m2.r224_in1k,32,3,-0.16502047971359196,/root/graduation_thetis/causal-bert-pytorch/input/modelinput/shoclo_T-boost/ShoesCloth_contains_text_t0.8c10.0_noise0.5_1221-T_boost.csv,T_proxy,contains_text,-0.11066695240986679,-0.07737378547879642
exp40,6000,timm/efficientvit_m2.r224_in1k,32,3,-0.239498333842954,/root/graduation_thetis/causal-bert-pytorch/input/modelinput/shoclo_T-boost/ShoesCloth_contains_text_t0.8c0.8_noise0.5_1221-T_boost.csv,T_proxy,contains_text,-0.14617526183216234,-0.13355803602530286
exp41,42,timm/vit_base_patch32_clip_224.laion2b_ft_in12k_in1k,32,3,0.0913772566291044,/root/graduation_thetis/causal-bert-pytorch/input/modelinput/shoclo_T-boost/ShoesCloth_contains_text_t0.8c10.0_noise0.5_1221-T_boost.csv,T_proxy,contains_text,-0.11066695240986679,-0.07737378547879642
exp42,42,timm/vit_base_patch32_clip_224.laion2b_ft_in12k_in1k,32,3,-0.03382454354513311,/root/graduation_thetis/causal-bert-pytorch/input/modelinput/shoclo_T-boost/ShoesCloth_contains_text_t0.8c0.8_noise0.5_1221-T_boost.csv,T_proxy,contains_text,-0.14617526183216234,-0.13355803602530286
exp43,123,timm/vit_base_patch32_clip_224.laion2b_ft_in12k_in1k,32,3,0.08862470178743419,/root/graduation_thetis/causal-bert-pytorch/input/modelinput/shoclo_T-boost/ShoesCloth_contains_text_t0.8c10.0_noise0.5_1221-T_boost.csv,T_proxy,contains_text,-0.11066695240986679,-0.07737378547879642
exp44,123,timm/vit_base_patch32_clip_224.laion2b_ft_in12k_in1k,32,3,-0.10004170195817057,/root/graduation_thetis/causal-bert-pytorch/input/modelinput/shoclo_T-boost/ShoesCloth_contains_text_t0.8c0.8_noise0.5_1221-T_boost.csv,T_proxy,contains_text,-0.14617526183216234,-0.13355803602530286
exp45,456,timm/vit_base_patch32_clip_224.laion2b_ft_in12k_in1k,32,3,-0.08085793513969544,/root/graduation_thetis/causal-bert-pytorch/input/modelinput/shoclo_T-boost/ShoesCloth_contains_text_t0.8c10.0_noise0.5_1221-T_boost.csv,T_proxy,contains_text,-0.11066695240986679,-0.07737378547879642
exp46,456,timm/vit_base_patch32_clip_224.laion2b_ft_in12k_in1k,32,3,0.06487360209349531,/root/graduation_thetis/causal-bert-pytorch/input/modelinput/shoclo_T-boost/ShoesCloth_contains_text_t0.8c0.8_noise0.5_1221-T_boost.csv,T_proxy,contains_text,-0.14617526183216234,-0.13355803602530286
exp47,789,timm/vit_base_patch32_clip_224.laion2b_ft_in12k_in1k,32,3,0.0049584900395125186,/root/graduation_thetis/causal-bert-pytorch/input/modelinput/shoclo_T-boost/ShoesCloth_contains_text_t0.8c10.0_noise0.5_1221-T_boost.csv,T_proxy,contains_text,-0.11066695240986679,-0.07737378547879642
exp48,789,timm/vit_base_patch32_clip_224.laion2b_ft_in12k_in1k,32,3,0.03252380808011576,/root/graduation_thetis/causal-bert-pytorch/input/modelinput/shoclo_T-boost/ShoesCloth_contains_text_t0.8c0.8_noise0.5_1221-T_boost.csv,T_proxy,contains_text,-0.14617526183216234,-0.13355803602530286
exp49,1000,timm/vit_base_patch32_clip_224.laion2b_ft_in12k_in1k,32,3,-0.013570967883308204,/root/graduation_thetis/causal-bert-pytorch/input/modelinput/shoclo_T-boost/ShoesCloth_contains_text_t0.8c10.0_noise0.5_1221-T_boost.csv,T_proxy,contains_text,-0.11066695240986679,-0.07737378547879642
exp50,1000,timm/vit_base_patch32_clip_224.laion2b_ft_in12k_in1k,32,3,-0.07474721595604225,/root/graduation_thetis/causal-bert-pytorch/input/modelinput/shoclo_T-boost/ShoesCloth_contains_text_t0.8c0.8_noise0.5_1221-T_boost.csv,T_proxy,contains_text,-0.14617526183216234,-0.13355803602530286
exp51,2000,timm/vit_base_patch32_clip_224.laion2b_ft_in12k_in1k,32,3,-0.11189476359725459,/root/graduation_thetis/causal-bert-pytorch/input/modelinput/shoclo_T-boost/ShoesCloth_contains_text_t0.8c10.0_noise0.5_1221-T_boost.csv,T_proxy,contains_text,-0.11066695240986679,-0.07737378547879642
exp52,2000,timm/vit_base_patch32_clip_224.laion2b_ft_in12k_in1k,32,3,0.007670064367368577,/root/graduation_thetis/causal-bert-pytorch/input/modelinput/shoclo_T-boost/ShoesCloth_contains_text_t0.8c0.8_noise0.5_1221-T_boost.csv,T_proxy,contains_text,-0.14617526183216234,-0.13355803602530286
exp53,3000,timm/vit_base_patch32_clip_224.laion2b_ft_in12k_in1k,32,3,0.011162756173146885,/root/graduation_thetis/causal-bert-pytorch/input/modelinput/shoclo_T-boost/ShoesCloth_contains_text_t0.8c10.0_noise0.5_1221-T_boost.csv,T_proxy,contains_text,-0.11066695240986679,-0.07737378547879642
exp54,3000,timm/vit_base_patch32_clip_224.laion2b_ft_in12k_in1k,32,3,0.016423436453213407,/root/graduation_thetis/causal-bert-pytorch/input/modelinput/shoclo_T-boost/ShoesCloth_contains_text_t0.8c0.8_noise0.5_1221-T_boost.csv,T_proxy,contains_text,-0.14617526183216234,-0.13355803602530286
exp55,4000,timm/vit_base_patch32_clip_224.laion2b_ft_in12k_in1k,32,3,-0.009024809221742857,/root/graduation_thetis/causal-bert-pytorch/input/modelinput/shoclo_T-boost/ShoesCloth_contains_text_t0.8c10.0_noise0.5_1221-T_boost.csv,T_proxy,contains_text,-0.11066695240986679,-0.07737378547879642
exp56,4000,timm/vit_base_patch32_clip_224.laion2b_ft_in12k_in1k,32,3,0.017041494607220594,/root/graduation_thetis/causal-bert-pytorch/input/modelinput/shoclo_T-boost/ShoesCloth_contains_text_t0.8c0.8_noise0.5_1221-T_boost.csv,T_proxy,contains_text,-0.14617526183216234,-0.13355803602530286
exp57,5000,timm/vit_base_patch32_clip_224.laion2b_ft_in12k_in1k,32,3,0.008762660498166994,/root/graduation_thetis/causal-bert-pytorch/input/modelinput/shoclo_T-boost/ShoesCloth_contains_text_t0.8c10.0_noise0.5_1221-T_boost.csv,T_proxy,contains_text,-0.11066695240986679,-0.07737378547879642
exp58,5000,timm/vit_base_patch32_clip_224.laion2b_ft_in12k_in1k,32,3,-0.0010778957105145128,/root/graduation_thetis/causal-bert-pytorch/input/modelinput/shoclo_T-boost/ShoesCloth_contains_text_t0.8c0.8_noise0.5_1221-T_boost.csv,T_proxy,contains_text,-0.14617526183216234,-0.13355803602530286
exp59,6000,timm/vit_base_patch32_clip_224.laion2b_ft_in12k_in1k,32,3,0.08030590174096457,/root/graduation_thetis/causal-bert-pytorch/input/modelinput/shoclo_T-boost/ShoesCloth_contains_text_t0.8c10.0_noise0.5_1221-T_boost.csv,T_proxy,contains_text,-0.11066695240986679,-0.07737378547879642
exp60,6000,timm/vit_base_patch32_clip_224.laion2b_ft_in12k_in1k,32,3,-0.06362262626292797,/root/graduation_thetis/causal-bert-pytorch/input/modelinput/shoclo_T-boost/ShoesCloth_contains_text_t0.8c0.8_noise0.5_1221-T_boost.csv,T_proxy,contains_text,-0.14617526183216234,-0.13355803602530286
